,Unnamed: 0,Z,Y,X,r_size,y_gap,mean,std,gap_from_surface,gaussian_mean,gaussian_std
33,33,43,50,426,20,20,0.1209271901271163,0.04303832629474,10,0.12003576102913771,0.04308968627825192
34,34,42,50,425,20,20,0.1232316247727733,0.0422955232849912,10,0.12460434042420977,0.0439077371133081
35,35,42,50,421,20,20,0.1212584880260356,0.0420727020879826,10,0.12117665241791652,0.04448907627988277
36,36,38,50,411,20,20,0.1230453936234535,0.0423019304087879,10,0.12395512922381413,0.04464057287553075
37,37,38,50,411,20,20,0.1207792776221468,0.0418142890150517,10,0.11991854358091604,0.04543640520217547
38,38,38,50,411,20,20,0.124227253392746,0.0427786348244577,10,0.12304606155680309,0.04551008557590445
39,39,38,50,411,20,20,0.1236561980147623,0.0424614366835184,10,0.12028573936450686,0.046666465297601344
40,40,37,50,413,20,20,0.1209071396632403,0.0414101260463344,10,0.11906746133454608,0.04489010886297185
41,41,35,50,414,20,20,0.1238386240882399,0.0424276817022505,10,0.12040692524841759,0.04578030969775581
42,42,35,50,409,20,20,0.1258673449242521,0.0425752414149207,10,0.12391506522805228,0.04668256075770234
43,43,34,50,350,20,20,0.1257281952440486,0.0425459815258743,10,0.12551838453789493,0.04477480963544509
44,44,37,50,332,20,20,0.1218810998994912,0.0417666679228095,10,0.12192103445222152,0.04499081840768211
45,45,37,50,332,20,20,0.1273339026515668,0.0434347902586752,10,0.12688817217562431,0.04551468644160054
46,46,37,50,332,20,20,0.1270485140615836,0.0427396404617163,10,0.1275029765836302,0.04506325050515038
47,47,36,50,333,20,20,0.1241868920280407,0.0427829919776378,10,0.12371046716688609,0.04588889440918937
48,48,36,50,333,20,20,0.1223266867186329,0.0423026644455856,10,0.12103064617995926,0.045664702455644995
49,49,36,50,333,20,20,0.1231070322308763,0.0424625706640109,10,0.12191563299923307,0.045532050230812526
50,50,36,50,340,20,20,0.1259206604710466,0.0430264466326367,10,0.12344583733036116,0.04607285739682207
51,51,35,50,352,20,20,0.1252835803433119,0.0427265599111207,10,0.12409761665026199,0.04480507010188194
52,52,35,50,352,20,20,0.1217842028151238,0.0415214991167797,10,0.1192160992770515,0.045088177956119226
53,53,37,50,335,20,20,0.1208517699321059,0.0419797967668074,10,0.11829676533499771,0.0460661730332972
54,54,38,50,324,20,20,0.1219207081444784,0.042209301979433,10,0.12156202566639066,0.04514462310690131
55,55,38,50,324,20,20,0.1226184797742029,0.041457036451446,10,0.12281325681579859,0.044229915417805375
56,56,35,50,324,20,20,0.1274192600654347,0.0435835514195013,10,0.12633171240310784,0.04617963697674733
57,57,36,50,324,20,20,0.1260304829574927,0.0422064421674812,10,0.12526091575391649,0.04406362727179535
58,58,38,50,324,20,20,0.1197802526567459,0.0416079130012663,10,0.11645112213348482,0.04533927595548236
59,59,37,50,324,20,20,0.1248041202938885,0.0418508522375763,10,0.12280014990773298,0.04570211622451663
60,60,37,50,324,20,20,0.1227470115380217,0.0417685376137996,10,0.12096591566079591,0.0451425684627795
61,61,36,50,197,20,20,0.1214333356885588,0.0418866171615726,10,0.1225091714436364,0.04504225116769155
